Country,Popularity,Title,Artist,Release_date,danceability,energy,tempo,release_date
Global,183.7,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
USA,69.60000000000001,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
UK,11.2,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Argentina,72.8,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Brazil,4.800000000000002,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Canada,56,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Chile,63.2,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Colombia,36.8,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Costa Rica,64,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Ecuador,47.2,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Finland,2.4000000000000004,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Indonesia,1055,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Malaysia,1261.85,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Peru,143,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Philippines,517.1,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Poland,123.8,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Portugal,107.55,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Singapore,886.2,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Turkey,104.55,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Taiwan,1863.3,trivia 起 : just dance,BTS,2018-08-24,0.723,0.906,125.019,2018-08-24
Global,3272.8,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
USA,1588.0500000000006,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
UK,634.65,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Argentina,410.95,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Austria,679.3000000000002,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Australia,548.2,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Belgium,308.8,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Brazil,529.6,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Canada,1390.5500000000006,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Switzerland,554.9,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Chile,400.4,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Colombia,588.55,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Costa Rica,459.65,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Germany,414.4,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Denmark,268,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Ecuador,207.2,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Spain,60,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Finland,1051.2,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
France,232.8,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Indonesia,14533.799999999996,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Ireland,156.8,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Mexico,189.6,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Malaysia,28266.80000000001,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Netherlands,242.4,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Norway,287.2,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
New Zealand,417.75,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Peru,2627.800000000001,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Philippines,9636.4,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Poland,844.25,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Portugal,819.4499999999997,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Sweden,203.2,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Singapore,18170.09999999999,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Turkey,349.9,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
Taiwan,9532.4,on,BTS,2020-02-21,0.583,0.8170000000000001,105.936,2020-02-21
UK,59.2,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Argentina,76.80000000000003,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Austria,16,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Brazil,34.4,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Chile,65.60000000000001,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Colombia,60.8,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Costa Rica,52,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Ecuador,42.40000000000001,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
France,11.2,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Portugal,56.8,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
Turkey,20,friends,BTS,2020-02-21,0.55,0.747,79.98,2020-02-21
UK,75.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Argentina,76,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Austria,37.6,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Brazil,29.6,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Chile,67.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Colombia,63.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Costa Rica,59.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Ecuador,43.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
France,18.4,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Peru,107.1,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Portugal,67.2,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Turkey,24,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Argentina,96.9,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Austria,44,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Brazil,50.40000000000001,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Chile,85.85,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Colombia,68.8,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Costa Rica,74.4,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Ecuador,60,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
France,39.2,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Ireland,16,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
Turkey,30.4,my time,BTS,2020-02-21,0.674,0.64,99.908,2020-02-21
UK,23.20000000000001,outro : ego,BTS,2020-02-21,0.8079999999999999,0.903,116.988,2020-02-21
Argentina,11.2,outro : ego,BTS,2020-02-21,0.8079999999999999,0.903,116.988,2020-02-21
Chile,24.8,outro : ego,BTS,2020-02-21,0.8079999999999999,0.903,116.988,2020-02-21
Poland,39.2,outro : ego,BTS,2020-02-21,0.8079999999999999,0.903,116.988,2020-02-21
Global,311.85,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
USA,184,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Argentina,49.6,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Austria,21.6,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Australia,64,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Brazil,72,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Canada,164.00000000000003,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Chile,137.6,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Colombia,19.200000000000006,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Costa Rica,52.00000000000001,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Ecuador,47.2,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Finland,20,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Indonesia,3014.1500000000005,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Malaysia,3650.85,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
New Zealand,93.6,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Peru,133.60000000000002,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Philippines,1109.0500000000004,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Poland,217.55,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Portugal,99.2,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Singapore,3115.35,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Turkey,95.20000000000002,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Taiwan,1696.1999999999994,intro: serendipity,BTS,2017-09-18,0.476,0.581,129.56799999999998,2017-09-18
Global,797.3,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
USA,589.9000000000002,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
UK,154.45,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Argentina,258.40000000000003,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Austria,35.2,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Australia,134.4,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Belgium,16,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Brazil,105.85,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Canada,411.05,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Chile,83.2,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Colombia,257.45,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Costa Rica,255.85,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Ecuador,296.8,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Finland,299.65,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Indonesia,2188.4,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Mexico,57.6,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Malaysia,3760.1,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
New Zealand,88.80000000000004,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Peru,613.5,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Philippines,1865.2,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Poland,422.45,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Portugal,278.2,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Singapore,2612.55,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Turkey,68.80000000000001,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Taiwan,4207.1,intro : persona,BTS,2019-04-12,0.469,0.87,86.62200000000001,2019-04-12
Global,1346.35,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
USA,1140.8,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
UK,350.1,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Argentina,523.75,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Austria,188,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Australia,436,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Belgium,84,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Brazil,269.95,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Canada,834.2,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Chile,293.75,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Colombia,493.2,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Costa Rica,523,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Germany,27.2,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Denmark,59.2,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Ecuador,468.35,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Spain,39.2,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Finland,502.35,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
France,32.800000000000004,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Indonesia,4027.900000000001,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Ireland,30.4,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Mexico,185.5,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Malaysia,6123.400000000002,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Netherlands,24,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Norway,46.40000000000001,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
New Zealand,379.85,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Peru,1031.25,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Philippines,2738.7,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Poland,712.1,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Portugal,473.55,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Sweden,36.8,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Singapore,4984.4000000000015,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Turkey,317.95,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Taiwan,5434.0999999999985,home,BTS,2019-04-12,0.633,0.799,142.991,2019-04-12
Global,656.1,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
USA,468.55,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Australia,30.4,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Canada,316.1,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Finland,101.6,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Indonesia,2649.65,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Malaysia,5545.6,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Philippines,1460.9,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Poland,112.8,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Singapore,3206.95,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Taiwan,3069.3,00:00,BTS,2020-02-21,0.5660000000000001,0.5479999999999999,157.999,2020-02-21
Global,1528.2,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
USA,1102.1,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
UK,384.9,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Argentina,521.35,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Austria,238.8,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Australia,481.1,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Belgium,106.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Brazil,339,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Canada,939.1,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Switzerland,12.000000000000002,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Chile,353.85,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Colombia,577.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Costa Rica,629,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Germany,87.2,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Denmark,105.6,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Ecuador,553.15,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Spain,52,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Finland,571,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
France,49.6,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Indonesia,7238.800000000001,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Ireland,66.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Italy,18.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Mexico,206.75,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Malaysia,9851.45,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Netherlands,55.2,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Norway,106.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
New Zealand,421.45,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Peru,1154.4,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Philippines,5019.949999999999,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Poland,847.15,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Portugal,490.85,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Sweden,117.6,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Singapore,8950.25,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Turkey,316.85,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Taiwan,9077.7,mikrokosmos,BTS,2019-04-12,0.58,0.858,174.03900000000004,2019-04-12
Global,563.6500000000002,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
USA,348.35,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
UK,35.2,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Argentina,106.6,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Austria,124.8,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Australia,168.8,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Brazil,158,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Canada,303.25,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Chile,209.6,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Colombia,77.60000000000002,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Costa Rica,106.4,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Germany,15.2,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Ecuador,154,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Finland,90.4,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Indonesia,4824.5999999999985,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Mexico,41.6,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Malaysia,5771.5,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
New Zealand,178.4,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Peru,304.75,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Philippines,1559.75,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Poland,529.4999999999999,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Portugal,183.45,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Singapore,6153.1,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Turkey,319.5499999999999,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Taiwan,5591.35,best of me,BTS,2017-09-18,0.6509999999999999,0.7559999999999999,121.96,2017-09-18
Global,786.0500000000003,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
USA,442.69999999999993,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Argentina,156.60000000000005,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Austria,56,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Australia,201.6,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Brazil,40.8,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Canada,315.5,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Chile,209.6,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Colombia,148,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Costa Rica,215.85,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Ecuador,159.2,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Finland,8,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Indonesia,10068.25,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Mexico,62.4,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Malaysia,10546.8,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
New Zealand,177.60000000000005,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Peru,783.6,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Philippines,3176.900000000001,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Poland,430.7,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Portugal,432.25,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Singapore,8051.700000000003,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Turkey,493.4,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Taiwan,6368.5499999999975,airplane pt.2,BTS,2018-05-18,0.769,0.8170000000000001,139.97899999999998,2018-05-18
Global,79.2,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
USA,6.4,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Brazil,21.6,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Ecuador,17.6,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Indonesia,1780.1,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Malaysia,2019.6,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Peru,27.20000000000001,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Philippines,512.75,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Poland,133.65,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Portugal,48.8,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Singapore,1408.35,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Turkey,51.2,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Taiwan,1577.1999999999994,outro: her,BTS,2017-09-18,0.481,0.927,88.931,2017-09-18
Global,178.4,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
Indonesia,3259.55,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
Malaysia,5617.950000000003,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
Philippines,1798.1499999999994,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
Singapore,3956.75,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
